ID,URL,Název nemovitosti,Popis nemovitosti,Celková cena,Příslušenství,Energetická náročnost,Stavba,"Plocha:.css-597ops .MuiTooltip-tooltip{pointer-events:auto!important;color:#000F24;box-shadow:0 0 0.25rem 0 rgba(0, 0, 0, 0.08),0 0.5rem 1rem 0 rgba(0, 0, 0, 0.08);padding:12px;border-radius:8px;font-size:0.875rem;line-height:1.8;background-color:#FFF;}.css-597ops .MuiTooltip-arrow{color:#FFF;}.css-597ops .MuiTooltip-arrow:before{box-shadow:0 0 0.25rem 0 rgba(0, 0, 0, 0.08),0 0.5rem 1rem 0 rgba(0, 0, 0, 0.08);}.css-1ou7rn4{text-align:center;-webkit-flex:0 0 auto;-ms-flex:0 0 auto;flex:0 0 auto;font-size:1.5rem;padding:8px;border-radius:50%;color:rgba(0, 0, 0, 0.54);-webkit-transition:background-color 150ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;transition:background-color 150ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;--IconButton-hoverBg:rgba(0, 0, 0, 0.04);-webkit-transition:box-shadow 250ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;transition:box-shadow 250ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;padding:0px;margin-left:4px;}.css-1ou7rn4:hover{background-color:var(--IconButton-hoverBg);}@media (hover: none){.css-1ou7rn4:hover{background-color:transparent;}}.css-1ou7rn4.Mui-disabled{background-color:transparent;color:rgba(0, 0, 0, 0.26);}.css-1ou7rn4.MuiIconButton-loading{color:transparent;}@media (hover: hover){.css-1ou7rn4:hover>svg{fill:#232B3A;}}.css-1ou7rn4:focus-visible{box-shadow:0 0 0.188rem 0.063rem #03a9f4;}.css-v9ftkz{display:-webkit-inline-box;display:-webkit-inline-flex;display:-ms-inline-flexbox;display:inline-flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;-webkit-box-pack:center;-ms-flex-pack:center;-webkit-justify-content:center;justify-content:center;position:relative;box-sizing:border-box;-webkit-tap-highlight-color:transparent;background-color:transparent;outline:0;border:0;margin:0;border-radius:0;padding:0;cursor:pointer;-webkit-user-select:none;-moz-user-select:none;-ms-user-select:none;user-select:none;vertical-align:middle;-moz-appearance:none;-webkit-appearance:none;-webkit-text-decoration:none;text-decoration:none;color:inherit;text-align:center;-webkit-flex:0 0 auto;-ms-flex:0 0 auto;flex:0 0 auto;font-size:1.5rem;padding:8px;border-radius:50%;color:rgba(0, 0, 0, 0.54);-webkit-transition:background-color 150ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;transition:background-color 150ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;--IconButton-hoverBg:rgba(0, 0, 0, 0.04);-webkit-transition:box-shadow 250ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;transition:box-shadow 250ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;padding:0px;margin-left:4px;}.css-v9ftkz::-moz-focus-inner{border-style:none;}.css-v9ftkz.Mui-disabled{pointer-events:none;cursor:default;}@media print{.css-v9ftkz{-webkit-print-color-adjust:exact;color-adjust:exact;}}.css-v9ftkz:hover{background-color:var(--IconButton-hoverBg);}@media (hover: none){.css-v9ftkz:hover{background-color:transparent;}}.css-v9ftkz.Mui-disabled{background-color:transparent;color:rgba(0, 0, 0, 0.26);}.css-v9ftkz.MuiIconButton-loading{color:transparent;}@media (hover: hover){.css-v9ftkz:hover>svg{fill:#232B3A;}}.css-v9ftkz:focus-visible{box-shadow:0 0 0.188rem 0.063rem #03a9f4;}.css-110g3kr{-webkit-user-select:none;-moz-user-select:none;-ms-user-select:none;user-select:none;width:1em;height:1em;display:inline-block;-webkit-flex-shrink:0;-ms-flex-negative:0;flex-shrink:0;-webkit-transition:fill 200ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;transition:fill 200ms cubic-bezier(0.4, 0, 0.2, 1) 0ms;fill:currentColor;font-size:1.5rem;transition-duration:150ms;fill:#626D82;font-size:1.25rem;fill:#C0C5D0;}.css-i7zkjd{z-index:13000;pointer-events:none;pointer-events:auto;pointer-events:none;}.css-i7zkjd .MuiTooltip-tooltip{pointer-events:auto!important;color:#000F24;box-shadow:0 0 0.25rem 0 rgba(0, 0, 0, 0.08),0 0.5rem 1rem 0 rgba(0, 0, 0, 0.08);padding:12px;border-radius:8px;font-size:0.875rem;line-height:1.8;background-color:#FFF;}.css-i7zkjd .MuiTooltip-arrow{color:#FFF;}.css-i7zkjd .MuiTooltip-arrow:before{box-shadow:0 0 0.25rem 0 rgba(0, 0, 0, 0.08),0 0.5rem 1rem 0 rgba(0, 0, 0, 0.08);}.css-t01hu{z-index:13000;pointer-events:none;pointer-events:auto;pointer-events:none;}.css-t01hu .MuiTooltip-tooltip{pointer-events:auto!important;color:#000F24;box-shadow:0 0 0.25rem 0 rgba(0, 0, 0, 0.08),0 0.5rem 1rem 0 rgba(0, 0, 0, 0.08);padding:12px;border-radius:8px;font-size:0.875rem;line-height:1.8;background-color:#FFF;}.css-t01hu .MuiTooltip-arrow{color:#FFF;}.css-t01hu .MuiTooltip-arrow:before{box-shadow:0 0 0.25rem 0 rgba(0, 0, 0, 0.08),0 0.5rem 1rem 0 rgba(0, 0, 0, 0.08);}",Vlastnictví,Zobrazeno,Vloženo,Upraveno,GPS souřadnice,listing_hash,src_web,ins_dt,upd_dt,del_flag,Poznámka k ceně,Měsíční výdaje,Infrastruktura,Ostatní,Lokalita,ID zakázky,Historie,Součástí developerského projektu,Průkaz energetické náročnosti
359285324,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-brno-mesto-basty/359285324,"Prodej bytu 2+kk 30 m²Bašty, Brno - Brno-město","Prodej bytu s balkonem v centru města - ideální také ke krátkodobým pronájmům 

V zastoupení developera Vám nabízíme ke koupi bytovou jednotku v osobním vlastnictví, která se nachází v historickém centru města Brna, minutu od pěší zony v rezidenci nesoucí název ROHREROVA REZIDENCE. Byt má dispoziční řešení 2+kk a výměru 29,1 m2, přičemž z terasy o výměře 13,1 m2 jsou panoramatické výhledy na katedrálu sv. Petra a Pavla. K bytové jednotce náleží také sklepní koje o výměře 3,5 m2. Do bytu se navíc dostanete pohodlně novým výtahem značky Otis. Jednotka se prodává částečně vybavená, součástí prodeje je kuchyňská linka se základními spotřebiči jako je trouba, indukční deska a lednice. Koupelna je obložena velkoformátovými keramickými obklady imitujicí onyx. Součástí koupelny je sprchový kout a zařizovací předměty značky Willeroy a Boch nebo Grohe. Ohřev vody je řešen centrální plynovou kotelnou v domě a to také vytápění bytu. Dominantou jednotky jsou nádherné vysoké stropy. Veškerá občanská vybavenost se nachází v dochozí vzdálenosti od nemovitosti. V případě dalších dotazů nás neváhejte kontaktovat, prosím.",5​​7​9​9​​0​0​0​​K​č​,.css-1b7capf{background-color:#E0E0E0;border-radius:8px;font-size:0.875rem;line-height:1.4;padding-left:8px;padding-right:8px;padding-top:6px;padding-bottom:6px;}BalkonSklep,Nehospodárná,"Cihlová, Jednopodlažní, V dobrém stavu, 3. podlaží",Užitná plocha 30 m²,Osobní,847×,8. 5. 2025,17. 5. 2025,"49.19082536746125,16.609670451343028",feb8b31556e202e66c2e2a7f0cdaf91625004cc063d8462549bb026eefb8092c,sreality,2025-05-17 20:54:06,2025-05-17 20:54:06,False,,,,,,,,,
2540323404,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-brno-mesto-/2540323404,Prodej bytu 1+kk 40 m²Brno - Brno-město,"Ve výhradním zastoupení pana majitele si Vám dovolujeme nabídnout ke koupi slunný ateliér o výměře 39,8m2 v historickém centru města Brna na adrese Bašty 6 v pátém nadzemním patře. Nemovitost je v osobním vlastnictví a má dispoziční řešení 1+kk. V roce 2020 prošel rekonstrukcí celý bytový dům včetně spol. prostorů a došlo také k výměněne výtahu. Součástí prodeje je také kuchyňská linka. Nemovitost je vhodna také jako investice do budoucna, můžete ji pronajímat krátkodobě. Díký skvělé lokalitě bytového domu se jednotka pronajme velice dobře také dlouhodobým nájemníkům. Nemovitost může také sloužit jako komfortní bydlení v samém centru města Brna, avšak pár kroků od hlavní nákupní adresy jménem Masarykova ulice.

V případě prohlídky či dalších dotazů nás neváhejte kontaktovat, prosím. Na koupi ateliéru je možné čerpat hypotéku.",4​​9​8​0​​0​0​0​​K​č​,,Úsporná,"Cihlová, Jednopodlažní, V dobrém stavu, 5. podlaží",Užitná plocha 40 m²,Osobní,933×,8. 5. 2025,17. 5. 2025,"49.19186432206642,16.61108725871739",b0310ba4ee38cf83ed5a4a8fad51e10ef549084c5b25fa5dcc8704ebcf568441,sreality,2025-05-17 20:54:06,2025-05-17 20:54:06,False,,,,,,,,,
120083020,https://www.sreality.cz/detail/prodej/byt/2+1/brno-veveri-stojanova/120083020,"Prodej bytu 2+1 62 m²Stojanova, Brno - Veveří","Na základě výhradního zastoupení nabízíme k prodeji byt o velikosti 2+1 v atraktivní lokalitě širšího centra Brna, na ulici Stojanova v posledním obytném patře cihlového domu s výtahem. Bonusem může být možnost užívání terasy nad bytem na střeše, která může posloužit k relaxaci či posezení.
 
Byt je dispozičně prakticky řešený – ze vstupní chodby vedou dveře do komory/spíže (0,8m2), koupelny (4,4m2), na toaletu (1m2), kuchyně (11,2m2) a obývacího pokoje (21m2), který je následně průchozí do ložnice (15m2). Prostorné pokoje nabízí spoustu možností pro uspořádání nábytku. A pokud máte rádi atmosféru živého ohně, potěší vás krb v obýváku – je potřeba ho znovu zprovoznit, ale rozhodně má potenciál stát se srdcem bytu.
  Hlavní přednosti bytu:
• Výborná poloha v širším centru města 
• Orientace do klidného vnitrobloku
• Poslední obytné patro – klid a soukromí
• Terasa nad bytem k relaxaci 
• Krb v obývacím pokoji (nutno zprovoznit)
 • Možnost úprav dle vlastního vkusu – byt je určen spíše k rekonstrukci
• Skvělá lokalita k bydlení i pronájmu

 Dům prošel revitalizací – má novou fasádu se zateplením, plastová okna a nový výtah.  Byt je ideální volbou pro ty, kdo preferují lokalitu s výbornou dostupností centra a přesto hledají klidné bydlení s možností vytvoření vlastního interiéru podle svých představ.
Ráda vám byt představím na osobní prohlídce, stačí si domluvit termín.",9​​3​2​6​​7​0​0​​K​č​,,,"Cihlová, Před rekonstrukcí, 6. podlaží",Užitná plocha 62 m²,Osobní,1 813×,22. 4. 2025,17. 5. 2025,"49.19959873290387,16.591978987455022",e50a4428aac2f083fd91b64398dddc2e07e34f9c609cdbe1e0800922dff1ac47,sreality,2025-05-17 20:54:06,2025-05-17 20:54:06,False,Včetně provize a veškerých poplatků,"4500,-/1os","Vodovod, Plynovod, 230V, Veřejná kanalizace, Silnice, MHD, Autobus",K nastěhování ihned,,,,,
3843904076,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-lisen-stitneho/3843904076,"Prodej bytu 3+kk 72 m²Štítného, Brno - Líšeň","Na základě výhradního zastoupení jsme pro vás připravili prodej moderního bytu o velikosti 3+kk (72,5m²) s dvorkem, nacházející se v klidných, bočních uličkách staré Líšně, v zástavbě rodinných domů, mimo ruch sídlišť, který je tak ideální volbou pro ty, kteří touží po pohodovém a klidném bydlení s výbornou dostupností přírody a přesto v bezproblémovém dosahu centra města. 

Byt je umístěn v přízemí malého bytového domu, kde jsou pouze tři bytové jednotky. Nabízí se včetně vybavení na míru od kuchyňské linky se spotřebiči Gorenje (vestavěná lednička, myčka, indukční deska, digestoř, trouba, vestavěná mikrovlnná trouba) s barovým pultem včetně úložných kuchyňských prostor. Součástí prodeje je taktéž vybavení obývacího pokoje v podobě vestavěných skříní, stejně tak v chodbě, v ložnici a v pokoji jsou taktéž vestavěné skříně a postel s úložným prostorem. Koupelna disponuje nejen koupelnovým nábytkem, ale také pračkou Boss a sušičkou Miele, taktéž jako součást prodej. Povrchová úprava v podobě dlažeb a vinylu již jen podtrhuje moderní interiér. Pro vyšší komfort bydlení jsou na všech oknech instalovány předokenní žaluzie ve verzi na dálkové ovládání. Byt působí uspořádaně a příjemně.

Dispozice: Obývací pokoj s kuchyňským koutem 37,96m², pokoj 11,5 m², pokoj 14m², koupelna/WC 5,54 m², předsíň 3m², dvůr 6,68m².

Široké spektrum obchodů a služeb v blízkosti zpříjemňuje bydlení v této lokalitě.

Stejně tak dopravní dostupnost do centra a dál je vynikající ať už skrz tramvajové spojení linky 8 tvořící průsečík přes centrum až do Bohunic nebo autobusové spojení směr Stará osada - dopravní uzel s navazujícími spoji tramvajové dopravy a na druhou stranu přímý spoj do Olympie. 

Lokalita Staré Líšně se zeleným okolím a blízkostí Mariánského údolí s rybníky je vyhledávaným místem pro klidné a kvalitní bydlení. Ať už jste mladá rodina, pár hledající pohodové zázemí, nebo člověk, který chce žít blízko přírody a zároveň mít město na dosah, tento byt vám nabídne ideální rovnováhu.

Hlavní benefity:

• Soukromý dvorek pro relax i rodinné posezení

• Moderní interiér s vybavením na míru – kuchyňská linka Gorenje, vestavěné skříně, nábytek v pokojích i ložnici

• Koupelna s prostorem pro pračku a sušičku – obojí součástí vybavení

• Kvalitní podlahy – kombinace vinylu a dlažby

• Předokenní žaluzie na dálkové ovládání pro vyšší komfort a soukromí

• Les v pěší vzdálenosti cca 10 minut – ideální pro procházky, běhání i venčení

• Výborná dopravní dostupnost – tramvajová linka č. 8 i autobusové spojení na Starou osadu

• Kompletní občanská vybavenost v blízkém okolí

Ráda vás osobně bytem provedu, stačí si domluvit prohlídku.",8​​4​9​0​​0​0​0​​K​č​,.css-1b7capf{background-color:#E0E0E0;border-radius:8px;font-size:0.875rem;line-height:1.4;padding-left:8px;padding-right:8px;padding-top:6px;padding-bottom:6px;}Terasa o ploše 7 m²,,"Cihlová, Ve velmi dobrém stavu, 1. podlaží",Užitná plocha 72 m²,Osobní,2 149×,25. 4. 2025,17. 5. 2025,"49.210485524574246,16.69382596344077",def5a731e6a1827409708f57f2a6c5a6729f14d84fb20bbe48eb35b06b8ec92b,sreality,2025-05-17 20:54:06,2025-05-17 20:54:06,False,,,,K nastěhování ihned,,,,,
516477516,https://www.sreality.cz/detail/prodej/dum/rodinny/brno-lisen-breitcetlova/516477516,"Prodej rodinného domu 235 m², pozemek 707 m²Breitcetlova, Brno - Líšeň","Máme pro Vás zajímavou nabídku samostatně stojícího, částečně podsklepeného rodinného domu s obytným podkrovím na rohu ulic Štítného a Breitcetlovy. Hlavní vstup je řešen z ulice Breitcetlovy, vjezd do garáže z ulice Štítného. Přízemí je řešeno ve dvou výškových úrovních, kde najdete otevřený obývací prostor s krbem, jídelnou, kuchyní a předsíní. Dále je zde koupelna, samostatné WC a šatna. Z obývacího pokoje vede volné schodiště na galerii v podkroví, ze které vstupujeme do hlavní ložnice, dětského pokoje, pracovny, šatny a koupelny s WC. V suterénu byly 2 sklepy, garáž a dílna, u kterých došlo k dočasné změně využití. Poloha domu nabízí výhled do zeleně, klidné bydlení, dobrou dostupnost jak na MHD, tak na dálnici D1. Městská část Líšeň je dobře občansky vybavena. Přírodu máte na dosah.
Prodávající si vyhrazuje právo zvolit kupujícího na základě jím zvolených kritérií.
Bližší informace a prohlídku Vám ráda zajistí
Galina Suchánková - 602 568 693.",1​7​​7​5​0​​0​0​0​​K​č​,,Mimořádně nehospodárná,"Cihlová, V dobrém stavu, 2 podlaží, Atypický, Patrový typ objektu","Plocha pozemku 707 m²
Užitná plocha 235 m²
Zastavěná plocha 121 m²",,19 425×,7. 11. 2024,17. 5. 2025,"49.2106813304813,16.6919168710411",7f101665773bbb147e560a0e4fb999ace8e7d66bf2b1d99cb11cae2d614dbb0d,sreality,2025-05-17 20:54:06,2025-05-17 20:54:06,False,,,"Vodovod, Plynovod, 230V, 400V, Ústřední plynové vytápění, Ústřední elektrické vytápění, Veřejná kanalizace",,Klidná část obce,690946,,,
2302505548,https://www.sreality.cz/detail/prodej/dum/rodinny/brno-lisen-silarova/2302505548,"Prodej rodinného domu 82 m², pozemek 206 m²Šilarova, Brno - Líšeň","Máme pro Vás zajímavou nabídku polo-řadového, částečně podsklepeného rodinného domu s obytným podkrovím. Pozemek kolem domu je menší, zato slunný. Na pozemku stojí garáž, která vyžaduje opravu. Dům postavený v roce 1932 je udržovaný, v roce 1958 bylo dostavěno částečně podkroví. Rozvod teplé vody je v koupelně. WC samostatně. Dům je připravený na přestavbu. Sousední domy mají vybudované podkroví nejen do ulice, ale i do dvora. V přízemí je zádveří, kuchyně, obývací pokoj spojený s jídelnou. Ve sníženém přízemí toaleta, komora a koupelna. V podkroví jsou 2 pokoje. Poloha domu nabízí klidné bydlení, dobrou dostupnost jak na MHD, tak na dálnici D1. Městská část Líšeň je dobře občansky vybavena. Přírodu máte na dosah. Dům je napojen na všechny inženýrské sítě včetně plynu. Prodávající si vyhrazuje právo zvolit kupujícího na základě jím zvolených kritérií.
Bližší informace a prohlídku Vám ráda zajistí
Galina Suchánková - 602 568 693.",1​0​​7​8​0​​0​0​0​​K​č​,,Mimořádně nehospodárná,"Cihlová, V dobrém stavu, 1 podlaží, Atypický, Přízemní typ objektu","Plocha pozemku 206 m²
Užitná plocha 82 m²
Zastavěná plocha 70 m²",,5 656×,19. 3. 2025,17. 5. 2025,"49.2034713682428,16.6872648430755",a53e4e5002c4652e706392b2cfc5a739dbd6dc5fab15db7cb2f7097a6dea6f40,sreality,2025-05-17 20:54:06,2025-05-17 20:54:06,False,,,,,,713832,,,
